time_s,q_deg_A1,q_deg_A2,q_deg_A3,q_deg_A4,q_deg_A5,q_deg_A6,qd_deg_s_A1,qd_deg_s_A2,qd_deg_s_A3,qd_deg_s_A4,qd_deg_s_A5,qd_deg_s_A6,qdd_deg_s2_A1,qdd_deg_s2_A2,qdd_deg_s2_A3,qdd_deg_s2_A4,qdd_deg_s2_A5,qdd_deg_s2_A6,flange_x_m,flange_y_m,flange_z_m
1.52,30.7499111158518,5.87489630182715,-26.1248666737778,51.2498518597531,37.687477778963,92.2497333475555,37.4866678518519,43.7344458271605,-56.2300017777778,62.4777797530864,9.37166696296297,112.460003555556,-1.33309629629634,-1.55527901234573,1.99964444444451,-2.2218271604939,-0.333274074074084,-3.99928888888901,0.432216930479779,0.302633357903765,1.03327071520452
1.525,30.9373264033565,6.09354747058254,-26.4059896050347,51.5622106722608,37.7343316008391,92.8119792100694,37.4791695601852,43.7256978202161,-56.2187543402778,62.4652826003087,9.3697923900463,112.437508680556,-1.6662037037037,-1.94390432098765,2.49930555555554,-2.77700617283949,-0.416550925925924,-4.99861111111109,0.432310790481659,0.304943700280596,1.03377124168975
1.53,31.124700036,6.31215004200002,-26.687050054,51.87450006,37.781175009,93.3741001080001,37.470006,43.715007,-56.205009,62.45001,9.3675015,112.410018,-1.99919999999996,-2.33239999999996,2.99879999999995,-3.33199999999994,-0.499799999999991,-5.99759999999989,0.43239274047126,0.307255555051729,1.03426602403481
1.535,31.3120236889213,6.53069430374151,-26.9680355333819,52.1867061482022,37.8280059222303,93.9360710667639,37.4591777824074,43.7023740794753,-56.1887666736111,62.431962970679,9.36479444560186,112.377533347222,-2.33206296296297,-2.7207401234568,3.49809444444446,-3.88677160493829,-0.583015740740744,-6.99618888888892,0.432462760953338,0.30956873862646,1.034755040563
1.54,31.4992890405926,6.74917054735803,-27.2489335608889,52.4988150676543,37.8748222601482,94.4978671217778,37.4466856296296,43.6877999012346,-56.1700284444444,62.4111427160494,9.36167140740741,112.340056888889,-2.66477037037037,-3.1088987654321,3.99715555555556,-4.44128395061729,-0.666192592592593,-7.99431111111112,0.432520835171462,0.311883067040822,1.03523827064947
1.545,31.686487773375,6.96756906893749,-27.5297316600625,52.810812955625,37.9216219433438,95.059463320125,37.432530375,43.6712854375,-56.1487955625,62.387550625,9.35813259375,112.297591125,-2.99729999999997,-3.49684999999996,4.49594999999995,-4.99549999999994,-0.749324999999992,-8.9918999999999,0.43256694911594,0.314198356005384,1.03571569472316
1.55,31.8736115740741,7.1858801697531,-27.8104173611111,53.1226859567901,37.9684028935185,95.6208347222223,37.4167129629629,43.6528317901234,-56.1250694444444,62.3611882716049,9.35417824074074,112.250138888889,-3.32962962962959,-3.88456790123453,4.99444444444439,-5.54938271604932,-0.832407407407398,-9.98888888888878,0.432601091530693,0.316514420953188,1.03618729426854
1.555,32.0606521344954,7.40409415691129,-28.0909782017431,53.434420224159,38.0151630336238,96.1819564034862,37.399234449074,43.6324401905864,-56.098851673611,62.3320574151234,9.34980861226851,112.197703347222,-3.66173703703701,-4.27202654320985,5.49260555555552,-6.10289506172836,-0.915434259259253,-10.985211111111,0.432623253919096,0.318831077087804,1.03665305182705
1.56,32.247601152,7.622201344,-28.371401728,53.74600192,38.061900288,96.742803456,37.380096,43.610112,-56.070144,62.30016,9.345024,112.140288,-3.99359999999999,-4.65919999999999,5.99039999999999,-6.65599999999999,-0.998399999999998,-11.9808,0.432633430548778,0.321148139431462,1.03711295099829
1.565,32.4344503300602,7.84019205173689,-28.6516754950903,54.057417216767,38.1086125825151,97.3033509901806,37.3592988935185,43.585848709105,-56.0389483402778,62.2654981558642,9.33982472337963,112.077896680556,-4.32519629629634,-5.04606234567906,6.4877944444445,-7.20866049382723,-1.08129907407408,-12.975588888889,0.432631618455364,0.323465422873258,1.03756697644103
1.57,32.6211913788148,8.0580566086173,-28.9317870682222,54.3686522980247,38.1552978447037,97.8635741364445,37.3368445185185,43.5596519382716,-56.0052667777778,62.2280741975309,9.33421112962963,112.010533555556,-4.65650370370374,-5.43258765432103,6.98475555555561,-7.7608395061729,-1.16412592592593,-13.9695111111112,0.432617817445176,0.325782742217388,1.0380151138739
1.575,32.807816015625,8.27578535156251,-29.2117240234375,54.679693359375,38.2019540039063,98.423448046875,37.312734375,43.5315234375,-55.9691015625,62.187890625,9.32818359375,111.938203125,-4.98750000000001,-5.81875000000001,7.48125000000002,-8.31250000000002,-1.246875,-14.9625,0.432592030096886,0.328099912231404,1.03845735007585
1.58,32.9943159656296,8.49336862656791,-29.4914739484445,54.9905266093827,38.2485789914074,98.9829478968889,37.2869700740741,43.5014650864197,-55.9304551111111,62.1449501234568,9.32174251851852,111.860910222222,-5.31816296296296,-6.20452345679012,7.97724444444444,-8.8636049382716,-1.32954074074074,-15.9544888888889,0.43255426176211,0.330416747694452,1.03889367288637
1.585,33.1806829623009,8.71079678935109,-29.7710244434514,55.3011382705016,38.2951707405752,99.5420488869028,37.259553337963,43.4694788942901,-55.8893300069445,62.0992555632716,9.31488833449074,111.778660013889,-5.64847037037036,-6.58988209876542,8.47270555555554,-9.41411728395059,-1.41211759259259,-16.9454111111111,0.432504520564961,0.332733063445482,1.03932407120544
1.59,33.366908748,8.92806020600001,-30.050363122,55.61151458,38.341727187,100.100726244,37.230486,43.435567,-55.845729,62.05081,9.3076215,111.691458,-5.9784,-6.9748,8.9676,-9.964,-1.4946,-17.9352,0.432442817400546,0.335048674431393,1.03974853499328
1.595,33.5529850745324,9.14514925362113,-30.3294776117986,55.9216417908873,38.3882462686331,100.658955223597,37.1997700046297,43.3997316720679,-55.7996550069445,61.9996166743828,9.29994250115742,111.599310013889,-6.30792962962966,-7.35925123456794,9.4618944444445,-10.5132160493828,-1.57698240740742,-18.923788888889,0.432369165932419,0.337363395755096,1.04016705526977
1.6,33.7389037037037,9.36205432098765,-30.6083555555555,56.2315061728395,38.4347259259259,101.216711111111,37.1674074074074,43.361975308642,-55.7511111111111,61.9456790123457,9.29185185185185,111.502222222222,-6.63703703703706,-7.74320987654323,9.95555555555558,-11.0617283950618,-1.65925925925926,-19.9111111111112,0.432283582588987,0.339677042723467,1.04057962411368
1.605,33.924656407875,9.57876580918752,-30.8869846118125,56.541094013125,38.4811641019688,101.773969223625,37.133400375,43.3223004374999,-55.7001005624999,61.8890006249999,9.28335009374999,111.400201125,-6.96569999999994,-8.12664999999993,10.4485499999999,-11.6094999999999,-1.74142499999999,-20.8970999999998,0.432186086558869,0.341989430895172,1.04098623466164
1.61,34.1102349705185,9.79527413227161,-31.1653524557778,56.8503916175309,38.5275587426296,102.330704911556,37.0977511851852,43.2807097160494,-55.6466267777777,61.8295853086419,9.27443779629629,111.293253555555,-7.29389629629627,-8.50954567901232,10.9408444444444,-12.1564938271605,-1.82347407407407,-21.8816888888888,0.432076699785223,0.344300376128327,1.04138688110684
1.615,34.2956311867732,10.011569717902,-31.4434467801597,57.1593853112886,38.5739077966933,102.886893560319,37.0604622268518,43.2372059313271,-55.5906933402778,61.7674370447531,9.26511555671296,111.181386680556,-7.62160370370374,-8.89187098765436,11.4324055555556,-12.7026728395062,-1.90540092592594,-22.8648111111112,0.43195544695903,0.346609694627989,1.0417815586975
1.62,34.480836864,10.227643008,-31.721255296,57.46806144,38.620209216,103.442510592,37.021536,43.191792,-55.532304,61.7025599999999,9.25538399999999,111.064608,-7.94879999999997,-9.27359999999996,11.9232,-13.2479999999999,-1.98719999999999,-23.8463999999999,0.431822355511345,0.34891720299343,1.04217026373509
1.625,34.6658438223379,10.4434844593943,-31.9987657335069,57.7764063705633,38.6664609555845,103.997531467014,36.9809751157408,43.1444709683642,-55.4714626736111,61.6349585262346,9.24524377893519,110.942925347222,-8.27546296296295,-9.65470679012344,12.4131944444444,-13.7924382716049,-2.06886574074074,-24.8263888888889,0.431677455604531,0.351222718265194,1.04255299357226
1.63,34.8506438952593,10.6590845444691,-32.2759658428889,58.0844064920988,38.7126609738148,104.551931685778,36.9387822962963,43.0952460123457,-55.4081734444444,61.5646371604938,9.23469557407407,110.816346888889,-8.60157037037036,-10.0351654320988,12.9023555555555,-14.3359506172839,-2.15039259259259,-25.8047111111111,0.431520780122464,0.353526057971897,1.04292974661059
1.635,35.035228930125,10.8744337518125,-32.5528433951875,58.392048216875,38.7588072325312,105.105686790375,36.894960375,43.0441204375,-55.3424405625,61.491600625,9.22374009375001,110.684881125,-8.92710000000001,-10.41495,13.39065,-14.8785,-2.231775,-26.7813,0.431352364659726,0.355827040176753,1.04330052229803
1.64,35.2195907887407,11.0895225868642,-32.8293861831111,58.6993179812345,38.8048976971852,105.658772366222,36.8495122962963,42.9910976790123,-55.2742684444444,61.4158538271605,9.21237807407407,110.548536888889,-9.25202962962963,-10.7940345679012,13.8780444444444,-15.4200493827161,-2.31300740740741,-27.7560888888889,0.431172247509788,0.358125483523804,1.04366532112616
1.645,35.403721347912,11.304341572564,-33.105582021868,59.00620224652,38.850930336978,106.211164043736,36.8024411157407,42.9361813016975,-55.2036616736111,61.3374018595679,9.20061027893518,110.407323347222,-9.57633703703704,-11.1723932098765,14.3645055555556,-15.9605617283951,-2.39408425925926,-28.7290111111111,0.430980469652201,0.36042120728383,1.04402414462711
1.65,35.5876125,11.51888125,-33.38141875,59.3126875,38.896903125,106.7628375,36.75375,42.879375,-55.130625,61.25625,9.1884375,110.26125,-9.90000000000002,-11.55,14.85,-16.5,-2.475,-29.7000000000001,0.430777074738788,0.362714031399918,1.04437699537031
1.655,35.7712561534769,11.7331321790564,-33.6568842302153,59.6187602557948,38.9428140383692,107.313768460431,36.7034422268518,42.8206825979938,-55.0551633402778,61.1724037114197,9.17586055671296,110.110326680556,-10.2229962962963,-11.9268290123456,15.3344944444444,-17.0383271604938,-2.55574907407407,-30.6689888888888,0.430562109078852,0.365003776532659,1.04472387695898
1.66,35.9546442334815,11.9470849390617,-33.9319663502222,59.9244070558025,38.9886610583704,107.863932700444,36.6515211851851,42.7601080493827,-54.9772817777777,61.0858686419752,9.16288029629629,109.954563555555,-10.5453037037037,-12.3028543209876,15.8179555555555,-17.5755061728395,-2.63632592592592,-31.635911111111,0.430335621623417,0.36729026410497,1.04506479402633
1.665,36.137768682375,12.1607301294375,-34.2066530235625,60.229614470625,39.0344421705937,108.413306047125,36.597990375,42.6976554375,-54.8969855625,60.996650625,9.14949759375,109.793971125,-10.8669,-12.67805,16.30035,-18.1115,-2.71672500000001,-32.6007000000001,0.430097663948501,0.3695733163465,1.04539975223161
1.67,36.3206214602963,12.3740583703457,-34.4809321904444,60.5343691004938,39.0801553650741,108.961864380889,36.5428534074074,42.6333289753087,-54.8142801111111,60.9047556790124,9.13571335185186,109.628560222222,-11.187762962963,-13.0523901234568,16.7816444444445,-18.6462716049383,-2.79694074074075,-33.563288888889,0.429848290237429,0.371852756337609,1.04572875825579
1.675,36.5031945457176,12.5870603033372,-34.7547918185764,60.838657576196,39.1257986364294,109.509583637153,36.4861140046296,42.5671330054012,-54.7291710069444,60.810190007716,9.1215285011574,109.458342013889,-11.5078703703703,-13.4258487654321,17.2618055555555,-19.1797839506172,-2.87696759259259,-34.523611111111,0.429587557262219,0.374128408052899,1.04605181979714
1.68,36.685479936,12.799726592,-35.028219904,61.14246656,39.171369984,110.056439808,36.427776,42.499072,-54.641664,60.71296,9.106944,109.283328,-11.8272,-13.7984,17.7408,-19.712,-2.9568,-35.4816,0.429315524364016,0.376400096404269,1.04636894556643
1.685,36.8674696479491,13.0120479226072,-35.3012044719236,61.4457827465818,39.2168674119873,110.602408943847,36.367843337963,42.4291505609568,-54.5517650069445,60.6130722299383,9.09196083449074,109.103530013889,-12.1457296296296,-14.1700179012346,18.2185944444445,-20.2428827160494,-3.03643240740741,-36.4371888888889,0.429032253432624,0.378667647283486,1.04668014528201
1.69,37.0491557183704,13.2240150047655,-35.5737335775556,61.7485928639506,39.2622889295926,111.147467155111,36.3063200740741,42.3573734197531,-54.4594801111111,60.5105334567901,9.07658001851852,108.918960222222,-12.463437037037,-14.5406765432099,18.6951555555556,-20.7723950617284,-3.11585925925926,-37.3903111111111,0.428737808885121,0.380930887604244,1.04698542966458
1.695,37.230530204625,13.4356185720625,-35.8457953069375,62.050883674375,39.3076325511562,111.691590613875,36.243210375,42.2837454375,-54.3648155625001,60.4053506250001,9.06080259375001,108.729631125,-12.7803000000001,-14.9103500000001,19.1704500000001,-21.3005000000001,-3.19507500000001,-38.3409000000002,0.428432257643583,0.383189645343686,1.04728481043174
1.7,37.4115851851852,13.646849382716,-36.1173777777777,62.3526419753086,39.3528962962963,112.234755555555,36.1785185185185,42.2082716049383,-54.2677777777778,60.2975308641976,9.04462962962964,108.535555555556,-13.0962962962963,-15.279012345679,19.6444444444444,-21.8271604938271,-3.27407407407406,-39.2888888888888,0.428115669111919,0.385443749583393,1.04757830029234
1.705,37.5923127601898,13.8576982202215,-36.3884691402847,62.6538546003164,39.3980781900475,112.776938280569,36.1122488935185,42.1309570424382,-54.1683733402777,60.1870814891975,9.02806222337962,108.336746680555,-13.4114037037037,-15.646637654321,20.1171055555555,-22.3523395061728,-3.35285092592592,-40.2342111111111,0.427788115151856,0.387693030549786,1.04786591294053
1.71,37.772705052,14.068155894,-36.659057578,62.95450842,39.443176263,113.318115156,36.044406,42.0518070000001,-54.0666090000001,60.0740100000001,9.01110150000001,108.133218,-13.7256,-16.0132,20.5884,-22.876,-3.43140000000001,-41.1768000000001,0.42744967005805,0.38993731965396,1.04814766304964
1.715,37.9527542057546,14.2782132400471,-36.9291313086319,63.2545903429244,39.4881885514387,113.858262617264,35.9749944490741,41.9708268572531,-53.9624916736111,59.9583240817901,8.99374861226852,107.924983347222,-14.038862962963,-16.3786734567902,21.0582944444445,-23.3981049382717,-3.50971574074075,-42.116588888889,0.427100410532372,0.392176449530909,1.04842356626581
1.72,38.1324523899259,14.4878611215803,-37.1986785848889,63.5540873165432,39.5331130974815,114.397357169778,35.904018962963,41.8880221234568,-53.8560284444445,59.8400316049383,8.97600474074074,107.712056888889,-14.3511703703704,-16.7430320987654,21.5267555555555,-23.9186172839506,-3.58779259259259,-43.0535111111111,0.426740415657368,0.394410254078124,1.04869363920139
1.725,38.311791796875,14.6970904296875,-37.4676876953125,63.852986328125,39.5779479492188,114.935375390625,35.8314843749999,41.8033984374999,-53.7472265624999,59.7191406249999,8.95787109374999,107.494453125,-14.6625,-17.1062499999999,21.9937499999999,-24.4374999999999,-3.66562499999999,-43.9874999999999,0.426369766868905,0.396638568493568,1.04895789942809
1.73,38.4907646434074,14.9058920839753,-37.7361469651111,64.151274405679,39.6226911608519,115.472293930222,35.7573956296296,41.7169615679012,-53.6360934444444,59.5956593827161,8.93934890740741,107.272186888889,-14.9728296296296,-17.4683012345679,22.4592444444444,-24.9547160493827,-3.7432074074074,-44.9184888888888,0.425988547928032,0.398861229312984,1.04921636546997
1.735,38.6693631713287,15.1142570332168,-38.0040447569931,64.4489386188812,39.6673407928322,116.008089513986,35.6817577824074,41.6287174128086,-53.5226366736111,59.4695963040123,8.92043944560185,107.045273347222,-15.2821370370371,-17.8291598765432,22.9232055555556,-25.4702283950618,-3.82053425925927,-45.8464111111112,0.425596844892064,0.401078074446549,1.04946905679613
1.74,38.847579648,15.322176256,-38.271369472,64.74596608,39.711894912,116.542738944,35.604576,41.538672,-53.406864,59.34096,8.901144,106.813728,-15.5904,-18.1888,23.3856,-25.984,-3.8976,-46.7712,0.425194746084899,0.403288943214832,1.04971599381323
1.745,39.0254063668935,15.5296407613758,-38.5381095503403,65.0423439448225,39.7563515917234,117.076219100681,35.5258555601852,41.4468314868827,-53.2887833402777,59.2097592669753,8.88146389004629,106.577566680555,-15.8975962962963,-18.5471956790124,23.8463944444445,-26.4959938271605,-3.97439907407408,-47.6927888888889,0.424782342066603,0.405493676384058,1.04995719785782
1.75,39.2028356481482,15.7366415895062,-38.8042534722222,65.3380594135803,39.800708912037,117.608506944444,35.4456018518519,41.3532021604938,-53.1684027777778,59.0760030864198,8.86140046296297,106.336805555556,-16.2037037037038,-18.9043209876544,24.3055555555556,-27.0061728395063,-4.05092592592594,-48.6111111111113,0.424359725602264,0.407692116200663,1.05019269118834
1.755,39.379859839125,15.9431698123125,-39.0697897586875,65.633099731875,39.8449649597813,118.139579517375,35.363820375,41.2577904375,-53.0457305625,58.939700625,8.84095509375,106.091461125,-16.5087,-19.26015,24.76305,-27.5145,-4.127175,-49.5261,0.423926991630138,0.409884106425114,1.05042249697704
1.76,39.556471314963,16.1492165341235,-39.3347069724444,65.9274521916049,39.8891178287407,118.669413944889,35.2805167407408,41.1606028641976,-52.9207751111111,58.8008612345679,8.82012918518519,105.841550222222,-16.812562962963,-19.6146567901235,25.2188444444445,-28.020938271605,-4.20314074074074,-50.4376888888889,0.423484237229106,0.412069492365004,1.05064663930163
1.765,39.7326624791342,16.3547728923233,-39.5989937187014,66.2211041318904,39.9331656197836,119.197987437403,35.1956966712963,41.0616461165124,-52.7935450069445,58.6594944521605,8.79892416782408,105.587090013889,-17.1152703703703,-19.9678154320987,25.6729055555555,-28.5254506172839,-4.27881759259259,-51.345811111111,0.423031561585465,0.414248120907375,1.05086514313668
1.77,39.908425764,16.559830058,-39.862638646,66.51404294,39.977106441,119.725277292,35.109366,40.960927,-52.664049,58.51561,8.7773415,105.328098,-17.4168,-20.3196,26.1252,-29.028,-4.35419999999999,-52.2503999999999,0.422569065959054,0.416419840550299,1.0510780343449
1.775,40.0837536313657,16.7643792365934,-40.1256304470486,66.8062560522762,40.0209384078414,120.251260894097,35.0215306712963,40.8584524498457,-52.5322960069445,58.3692177854938,8.75538266782408,105.064592013889,-17.7171296296296,-20.6699845679012,26.5756944444444,-29.528549382716,-4.4292824074074,-53.1513888888888,0.422096853648757,0.418584501433663,1.05128533966816
1.78,40.258638573037,16.9684116685432,-40.3879578595556,67.0977309550617,40.0646596432593,120.775915719111,34.9321967407407,40.7542295308642,-52.3982951111111,58.2203279012346,8.73304918518518,104.796590222222,-18.016237037037,-21.0189432098766,27.0243555555556,-30.0270617283951,-4.50405925925926,-54.0487111111111,0.421615029957385,0.420741955369186,1.05148708671833
1.785,40.433073111375,17.1719186299375,-40.6496096670625,67.388455185625,40.1082682778437,121.299219334125,34.841370375,40.6482654375,-52.2620555625,58.068950625,8.71034259375,104.524111125,-18.3141,-21.36645,27.47115,-30.5235,-4.57852500000001,-54.9423000000001,0.421123702155963,0.422892055869626,1.05168330396788
1.79,40.6070497998519,17.3748914331605,-40.9105746997778,67.6784163330864,40.151762449963,121.821149399556,34.7490578518518,40.5405674938271,-52.1235867777777,57.9150964197531,8.68726446296296,104.247173555555,-18.6106962962963,-21.7124790123456,27.9160444444444,-31.0178271604938,-4.65267407407406,-55.8320888888888,0.420622979447437,0.425034658177184,1.05187402074038
1.795,40.7805612236065,17.5773214275409,-41.1708418354097,67.9676020393441,40.1951403059016,122.341683670819,34.6552655601852,40.4311431535494,-51.9828983402778,57.758775933642,8.6638163900463,103.965796680556,-18.9060037037037,-22.0570043209876,28.3590055555555,-31.5100061728395,-4.72650092592592,-56.718011111111,0.420112972929829,0.427169619291098,1.0520592672007
1.8,40.9536,17.7792,-41.4304,68.256,40.2384,122.8608,34.56,40.32,-51.84,57.6000000000001,8.64000000000001,103.68,-19.2,-22.4,28.8,-32,-4.8,-57.6000000000001,0.419593795558852,0.429296797994405,1.05223907434508
1.805,41.1261587791713,17.9805185756998,-41.6892381687569,68.5435979652855,40.2815396947928,123.378476337514,34.4632677824074,40.207145746142,-51.6949016736111,57.4387796373457,8.61581694560186,103.389803347222,-19.4926629629629,-22.7414401234568,29.2389944444444,-32.4877716049382,-4.87316574074073,-58.4779888888888,0.419065562110003,0.431416054879875,1.05241347399101
1.81,41.2982302445926,18.1812686186914,-41.9473453668889,68.8303837409877,40.3245575611482,123.894690733778,34.3650756296296,40.0925882345679,-51.5476134444444,57.2751260493827,8.59126890740741,103.095226888889,-19.7839703703703,-23.0812987654321,29.6759555555555,-32.9732839506172,-4.94599259259259,-59.351911111111,0.418528389140163,0.433527252375103,1.05258249876693
1.815,41.469807113625,18.3814416325625,-42.2047106704375,69.116345189375,40.3674517784062,124.409421340875,34.265430375,39.9763354375,-51.3981455625001,57.1090506250001,8.56635759375001,102.796291125,-20.0739000000001,-23.4195500000001,30.1108500000001,-33.4565000000001,-5.01847500000001,-60.2217000000002,0.417982394948721,0.435630254766757,1.05274618210169
1.82,41.6408821380741,18.5810291610864,-42.4613232071111,69.4014702301235,40.4102205345185,124.922646414222,34.164338962963,39.8583954567901,-51.2465084444445,56.9405649382716,8.54108474074074,102.493016888889,-20.3624296296297,-23.7561679012346,30.5436444444445,-33.9373827160494,-5.09060740740741,-61.087288888889,0.417427699538233,0.437724928223969,1.05290455821394
1.825,41.8114481047454,18.7800227888696,-42.717172157118,69.6857468412423,40.4528620261863,125.434344314236,34.0618084490741,39.7387765239198,-51.0927126736111,56.7696807484568,8.51545211226852,102.185425347222,-20.6495370370371,-24.0911265432099,30.9743055555556,-34.4158950617285,-5.16238425925927,-61.9486111111112,0.41686442457465,0.439811140820873,1.05305766210124
1.83,41.981497836,18.978414142,-42.972246754,69.96916306,40.495374459,125.944493508,33.957846,39.617487,-50.936769,56.59641,8.4894615,101.873538,-20.9352,-24.4243999999999,31.4027999999999,-34.8919999999999,-5.23379999999999,-62.8055999999999,0.416292693347127,0.441888762558268,1.05320552952908
1.835,42.1510241903102,19.1761948886952,-43.2265362854653,70.2517069838503,40.5377560475775,126.453072570931,33.8524588935186,39.4945353757716,-50.7786883402778,56.4207648225309,8.46311472337964,101.557376680556,-21.2193962962963,-24.7559623456791,31.8290944444445,-35.3656604938272,-5.30484907407409,-63.658188888889,0.415712630727437,0.443957665384431,1.05334819701966
1.84,42.3200200628148,19.3733567399506,-43.4800300942222,70.533366771358,40.5800050157037,126.960060188444,33.7456545185185,39.3699302716049,-50.6184817777778,56.2427575308642,8.43641362962963,101.236963555556,-21.5021037037036,-25.0857876543209,32.2531555555555,-35.8368395061727,-5.37552592592591,-64.5063111111109,0.415124363129007,0.446017723215035,1.05348570184059
1.845,42.488478385875,19.5698914501875,-43.7327175788125,70.814130643125,40.6221195964687,127.465435157625,33.637440375,39.2436804375,-50.4561605625,56.062400625,8.40936009375,100.912321125,-21.7833,-25.41385,32.67495,-36.3055,-5.44582500000001,-65.3499000000001,0.414528018465601,0.448068811952209,1.05361808199333
1.85,42.6563921296296,19.7657908179012,-43.9845881944445,71.0939868827161,40.6640980324074,127.969176388889,33.5278240740741,39.1157947530864,-50.2917361111111,55.8797067901234,8.38195601851852,100.583472222222,-22.0629629629629,-25.7401234567901,33.0944444444444,-36.7716049382716,-5.51574074074074,-66.1888888888888,0.413923726109667,0.450110809502716,1.05374537620157
1.855,42.8237543025509,19.9610466863094,-44.2356314538264,71.3729238375849,40.7059385756377,128.471262907653,33.416813337963,38.9862822276235,-50.1252200069445,55.694688896605,8.35420333449074,100.250440013889,-22.3410703703703,-26.0645820987654,33.5116055555555,-37.2351172839505,-5.58526759259258,-67.023211111111,0.413311616850369,0.452143595795236,1.05386762389938
1.86,42.990557952,20.155650944,-44.485836928,71.65092992,40.747639488,128.971673856,33.304416,38.855152,-49.9566240000001,55.5073600000001,8.32610400000001,99.9132480000001,-22.6176,-26.3872000000001,33.9264000000001,-37.6960000000001,-5.65440000000001,-67.8528000000001,0.412691822851329,0.454167052796788,1.05398486521925
1.865,43.1567961647824,20.3495955255795,-44.7351942471736,71.9279936079707,40.7891990411956,129.470388494347,33.1906400046296,38.7224133387345,-49.7859600069444,55.3177333410493,8.2976600011574,99.5719200138888,-22.8925296296296,-26.7079512345679,34.3387944444444,-38.1542160493827,-5.72313240740741,-68.6775888888889,0.412064477608091,0.456181064528251,1.05409714097998
1.87,43.3224620677037,20.542872412321,-44.9836931015556,72.2041034461729,40.8306155169259,129.967386203111,33.0754934074074,38.5880756419753,-49.6132401111111,55.125822345679,8.26887335185185,99.2264802222222,-23.165837037037,-27.0268098765432,34.7487555555556,-38.6097283950617,-5.79145925925926,-69.4975111111111,0.411429715905335,0.458185517079012,1.0542044926744
1.875,43.487548828125,20.7354736328125,-45.2313232421875,72.479248046875,40.8718872070312,130.462646484375,32.958984375,38.4521484375,-49.4384765625,54.931640625,8.23974609375,98.876953125,-23.4375,-27.34375,35.15625,-39.0625,-5.859375,-70.3125,0.410787673773859,0.460180298620721,1.05430696245701
1.88,43.6520496545185,20.927391263605,-45.4780744817778,72.7534160908642,40.9130124136296,130.956148963556,32.8411211851852,38.3146413827161,-49.2616817777778,54.7352019753087,8.2102802962963,98.5233635555556,-23.7074962962963,-27.6587456790124,35.5612444444445,-39.5124938271606,-5.92687407407408,-71.122488888889,0.410138488447348,0.462165299420169,1.05440459313139
1.885,43.8159577970231,21.1186174298603,-45.7239366955347,73.0265963283719,40.9539894492558,131.447873391069,32.7219122268518,38.1755642646605,-49.0828683402778,54.5365203780864,8.18047805671296,98.1657366805556,-23.9758037037037,-27.9717709876543,35.9637055555556,-39.9596728395062,-5.99395092592593,-71.9274111111112,0.409482298318952,0.464140411851281,1.05449742813757
1.89,43.979266548,21.309144306,-45.968899822,73.29877758,40.994816637,131.937799644,32.601366,38.034927,-48.902049,54.33561,8.15034149999999,97.8040979999999,-24.2424,-28.2828000000001,36.3636000000001,-40.4040000000001,-6.06060000000001,-72.7272000000001,0.408819242897691,0.466105530406228,1.05458551153922
1.895,44.1419692425879,21.4989641163526,-46.2129538638819,73.5699487376466,41.035492310647,132.425907727764,32.4794911157408,37.8927396350309,-48.7192366736112,54.1324851929013,8.1198727789352,97.4384733472223,-24.507262962963,-28.5918067901235,36.7608944444445,-40.845438271605,-6.12681574074074,-73.5217888888889,0.408149462764708,0.468060551705661,1.05466888801072
1.9,44.3040592592592,21.6880691358025,-46.4560888888889,73.8400987654321,41.0760148148148,132.912177777778,32.3562962962963,37.749012345679,-48.5344444444445,53.9271604938272,8.08907407407408,97.0688888888889,-24.7703703703703,-28.8987654320987,37.1555555555555,-41.2839506172838,-6.19259259259258,-74.3111111111109,0.407473099529393,0.470005374508068,1.05474760282414
1.905,44.465530020375,21.8764516904375,-46.6982950305625,74.109216700625,41.1163825050938,133.396590061125,32.231790375,37.6037554375,-48.3476855625,53.719650625,8.05794759374999,96.6953711249999,-25.0317,-29.20365,37.54755,-41.7195,-6.25792499999999,-75.0950999999999,0.406790295785394,0.471939899718262,1.05482170183606
1.91,44.6263749927407,22.0641041581975,-46.9395624891111,74.3772916545679,41.1565937481852,133.879124978222,32.1059822962963,37.456979345679,-48.1589734444444,53.5099704938272,8.02649557407407,96.3179468888889,-25.2912296296296,-29.5064345679012,37.9368444444443,-42.1520493827159,-6.32280740740739,-75.8736888888887,0.406101195066531,0.473864030394997,1.05489123147432
1.915,44.7865876881621,22.2510189695224,-47.1798815322431,74.6443128136034,41.1966469220405,134.359763064486,31.9788811157407,37.3086946350309,-47.9683216736111,53.2981351929012,7.99472027893518,95.9366433472222,-25.548937037037,-29.8070932098766,38.3234055555556,-42.5815617283951,-6.38723425925926,-76.6468111111111,0.405405941802642,0.475777671757721,1.05495623872459
1.92,44.9461616640001,22.4371886080001,-47.4192424960001,74.9102694400001,41.236540416,134.838484992,31.850496,37.1589119999999,-47.7757439999999,53.0841599999999,7.96262399999999,95.5514879999999,-25.8048,-30.1056,38.7072000000001,-43.0080000000001,-6.45120000000001,-77.4144000000001,0.404704681275375,0.477680731192472,1.05501677111696
1.925,45.1050905237268,22.6226056110146,-47.6576357855903,75.1751508728781,41.2762726309317,135.315271571181,31.7208362268519,37.0076422646605,-47.5812543402778,52.8680603780865,7.93020905671297,95.1625086805557,-26.0587962962963,-30.4019290123457,39.0881944444445,-43.4313271604939,-6.51469907407408,-78.176388888889,0.40399755957394,0.47957311825691,1.05507287671226
